Time	wtime	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1771834072	491	1067490	1077752	0	1218960	34545	7200768	132	0	1392	24	1392	24	115	374	3	3
1771834074	493	1067490	1077752	0	1218960	34545	7200768	132	0	1392	24	1392	24	115	376	3	3
1771834076	495	1067490	1077752	0	1218960	34545	7200768	132	0	1392	24	1392	24	115	378	3	3
1771834078	496	531734	541996	0	1218960	34545	7200768	132	0	1392	24	1392	24	115	380	3	3
1771834080	498	1067490	1077752	0	1218960	34545	7200768	132	0	1392	24	1392	24	116	381	3	3
1771834082	501	778690	788952	0	1218960	34545	7200768	132	0	1392	24	1392	24	116	383	3	3
1771834084	503	359062	369324	708428	1218960	34545	7200768	132	0	1392	24	1392	24	116	384	3	3
1771834086	505	1067480	1077752	0	1218960	34545	7200768	132	0	1392	24	1392	24	117	385	3	3
1771834088	507	634400	644672	0	1218960	34545	7200768	132	0	1392	24	1392	24	118	387	3	3
1771834090	509	389314	399576	0	1218960	34545	7200768	132	0	1392	24	1392	24	118	388	3	3
1771834092	511	535178	545440	0	1218960	34545	7200768	132	0	1392	24	1392	24	119	390	3	3
1771834094	513	1067490	1077752	0	1218960	34545	7200768	132	0	1392	24	1392	24	120	391	3	3
1771834096	515	269950	280212	0	1218960	34545	7200768	132	0	1392	24	1392	24	121	392	3	3
1771834098	517	671198	681460	0	1218960	34545	7200768	132	0	1482	25	1482	25	122	393	3	3
1771834100	519	1067490	1077752	0	1218960	34545	7200768	132	0	1482	25	1482	25	122	394	3	3
1771834102	521	174218	184480	0	1218960	34545	7200768	132	0	1566	27	1566	27	123	396	3	3
1771834104	523	1067490	1077752	0	1218960	34545	7200768	132	0	1566	27	1566	27	124	396	3	3
1771834106	525	1067490	1077752	0	1218960	34545	7200768	132	0	1566	27	1566	27	125	397	3	3
1771834108	527	1067490	1077752	0	1218960	34545	7200768	132	0	1566	27	1566	27	126	399	3	3
1771834110	529	74200	84472	0	1218960	34545	7200768	132	0	1566	27	1566	27	126	400	3	3
1771834112	531	26164	36436	0	1350036	34545	7200768	132	0	1566	27	1566	27	127	402	3	3
1771834114	533	1198566	1208828	0	1350036	34545	7200768	132	0	1566	27	1566	27	128	403	3	3
